candidate_index,gene_id,source,source_row,generation_source,original_role,family_id,tavg_nm,delta_t_nm
167,844dbbff6962da6540fe467b6e63877a4ebd4b397e27e95d9456cd46fbba1bf1,historical40000_lcmd,167,old_train,old_train,,3.334331776754365,0.4904629883812719
168,809ac6b97430db51fa26dde956feaf0182b03719be8b97866ae4b62a18a63575,historical40000_lcmd,168,old_train,old_train,,2.7357276182297325,0.3612925718675508
169,dbb571e58115dda8f00bc779e128280e11dd87321a042e0c18640df6cc5221cc,historical40000_lcmd,169,old_train,old_train,,3.0595392494332043,0.3001024397484402
170,23772e23b4d4e92e93522b4a7a89e04293d8cc2f26554d41bcd75592e736f3f2,historical40000_lcmd,170,old_train,old_train,,3.358223714284946,0.23662924626749726
171,afb705c763ee589d4797b70d5d6dcd9aa94b0796d638500a1975ee1872018d6d,historical40000_lcmd,171,old_train,old_train,,2.9215045383932137,0.3364353824547819
172,bd4153ceccc7e788bdb1097ec668145021f14ae2f22082c20043399c128d9f5b,historical40000_lcmd,172,old_train,old_train,,3.6459786984092726,0.3106520644870914
173,51ef0bc4edc294ca93bc4d623cb2fe5f459ef03a6b9db134f1a869f4faecf8a6,historical40000_lcmd,173,old_train,old_train,,2.5763256761842332,1.306661657129434
174,5f01716c1814f8375bf3641e915f260a7fdf661284bf99a46a8199ab82a607c2,historical40000_lcmd,174,old_train,old_train,,3.2304376044813554,0.22322853127311193
175,e8976c01a2199c3849e87feab5960ab99376a767a81e379fcafc94727a55c2a6,historical40000_lcmd,175,old_train,old_train,,3.21337973274744,0.5044630088973747
176,3d89e9235e8d52c376e6e62281c4ad90bf63c067790aa10a6ebd151619f6d6a9,historical40000_lcmd,176,old_train,old_train,,3.4316024570230215,0.28533448919846904
177,df83ff6f8a88ca872edb0dbc6dbc7f35094dd6aaf9dcad81fbc5d33c78704c6e,historical40000_lcmd,177,old_train,old_train,,3.394496833829845,0.211359926480839
178,4feeedc09486c54c3eff134cd8d9249f6fa6aab6567088ab127df0e0c7e2c3d1,historical40000_lcmd,178,old_train,old_train,,3.8607056569703957,0.3458182477781069
179,004c92fa4acb63d3567eebe13805a5f7a876dc64390fba9deeb3b637b02230df,historical40000_lcmd,179,old_train,old_train,,3.4573342892695442,0.38168166684707305
180,fe9da9ad044a8eec999c1a53a6c6ffc22efe2107929677003c95a2586b3749e4,historical40000_lcmd,180,old_train,old_train,,3.664613141278315,0.1602512016988511
181,83e1f58f0de16b5ded3af2c9a99cb77ad35f19c824f2ae1876b1b346dcfaa02a,historical40000_lcmd,181,old_train,old_train,,3.2099062749542946,0.28828682500979985
182,c72a7b79a964330a7ad14568dfbd681aeaf3b9c5ee3bff8a702e0332692413f6,historical40000_lcmd,182,old_train,old_train,,3.0115124860266795,0.381363511192506
183,870aab96fdf8d43a898bf51630aeb83a59666e8e2d7f1b7331b9df5d3e3bae58,historical40000_lcmd,183,old_train,old_train,,3.4568454642927064,0.26136020553626027
184,c44f0daa278d1cab48524c0c53ff117fdeb9f2347a92ea68b885170e4954be9b,historical40000_lcmd,184,old_train,old_train,,2.733137635038909,0.509674286262916
185,95a6f30f0adbbafd6b86bee4a89a3eabad1552954dd3b73610fe1144411db115,historical40000_lcmd,185,old_train,old_train,,3.1514376247886715,0.12022953463745001
186,900c5f8766495c572fc97452f5866e8dd2e732e4c00651ec909822180da4f4f4,historical40000_lcmd,186,old_train,old_train,,3.398816351984092,0.5054676718256981
187,8a6e610c266d56258c1a79e314867eaa660010a02340a88f97c4c57e76a8b2e6,historical40000_lcmd,187,old_train,old_train,,2.793466592452237,0.47020079744819965
188,63d5009ca53ed5461ed071fe306332f5900b06dd430d793795a975a700e9997b,historical40000_lcmd,188,old_train,old_train,,2.4832819612374792,0.3824655301925879
189,b288fb9f11a62f74a3f65a64eabe9fb82c1781788a3f196f3a0dc80bf96651d2,historical40000_lcmd,189,old_train,old_train,,3.416878134148947,0.2578657659821668
190,a5279d3629692ae5df30c773b718c8fea654717fe63f8fd385dc96641a00323e,historical40000_lcmd,190,old_train,old_train,,2.907555823987691,0.5890762380062577
191,ba3b6b9122d2f6ebf3aca957e10a1cb253bd4e477d9aca131eaa01fc54843f22,historical40000_lcmd,191,old_train,old_train,,3.3453712868006797,0.16401408541305518
192,55455258115d9af16e404db5f2fa3c0d63a0ac8fe70343fbc554e5bafcf223da,historical40000_lcmd,192,old_train,old_train,,2.6652579249602812,0.42948868894144
193,715f5d87b1854fcc9d1437d1a3ca50093c82290cdc4118598b44d200913290af,historical40000_lcmd,193,old_train,old_train,,3.3319887507979242,0.353466063755258
194,3116b64c8ef5ee28be8abc63bed45c9956502024aa0b955eb95e998b69c98fe1,historical40000_lcmd,194,old_train,old_train,,2.1343492344460633,0.6493562213921611
195,7ebb4488174a54d6633d88b88ee17a242a89e335294a10b647aec0a7878b7984,historical40000_lcmd,195,old_train,old_train,,3.1682085601611543,0.2003101441131241
196,e0d302d16aa9cc3d204ab886052c8583717d2fbf7b6dba15757976b4a0da9354,historical40000_lcmd,196,old_train,old_train,,2.390675825166801,0.6361914842728731
197,556e04a71137c93759d4876f54e380e53860adfb62531894c62a2ba0f8d5179f,historical40000_lcmd,197,old_train,old_train,,3.3174392823783,0.1608630660798238
198,a589c6eba9a8b105ca91441f35e5b1990c0301995776532e57afce6e145fcef4,historical40000_lcmd,198,old_train,old_train,,2.7566132254510998,0.37947514203064303
199,299285e186c28bcabe2b0311100413d129507ff7ff85a0e981da99024a1140f9,historical40000_lcmd,199,old_train,old_train,,3.2769997890692966,0.47993202304324
200,440b967a38e96aac38b64fe993596ae1a7b73770d7ce77742e4873876ca6303a,historical40000_lcmd,200,old_train,old_train,,3.5503858171820233,0.25741332432969477
201,96ea43335989ec4fb924098a5163c1801bf7e834fc6dfa7b68922427dc53b2a0,historical40000_lcmd,201,old_train,old_train,,3.4753010551402945,0.18553886668316988
202,5b794b6678469807ebfc8644228c4c60d2f6b46163de32b24f594b9a55c226a6,historical40000_lcmd,202,old_train,old_train,,3.7367534971278826,0.411512577456993
203,1c8be8ad38d26064ebf4b2be5a6298ea56a480cb1bc044b0f8dc192584927517,historical40000_lcmd,203,old_train,old_train,,2.4483828354106443,0.7316393318949328
204,f3a836b7d2a0d0305a0e24eacbbdeb4f6ff9c1babac970bdce531368ceed352c,historical40000_lcmd,204,old_train,old_train,,3.0693956424253,0.507833468336973
205,e5781bc435d9f3497f2cc29c25ac392c9e352d82e44ca87f48d77326a814c00b,historical40000_lcmd,205,old_train,old_train,,2.662001598200229,0.2843933720746108
206,618db25ed056688e25b0d42af973137474c4c2697a4f69f6ec8550befdb53ad2,historical40000_lcmd,206,old_train,old_train,,2.0597624335800684,0.38540498985135097
207,05338b7e842958b90c829f6a3ac4e955bcd2b2ab47af95a5d10b39a0bd7fa875,historical40000_lcmd,207,old_train,old_train,,2.5641747767423317,0.2815508267975093
208,f35c082a1c1736085c038ced5289c4bfad7f56978026647ab050342b5d7fd2de,historical40000_lcmd,208,old_train,old_train,,3.1908364645537013,0.505674317641116
209,b279deba09c99a192b69771964cf4aaa44176966a171fa473da06bfac5196a09,historical40000_lcmd,209,old_train,old_train,,3.2005222263627284,0.41451051813600204
210,3569cdc52724f16cfd9b42b85aff2d412ece396cf4da6f63d0bcf5cb89ae5a40,historical40000_lcmd,210,old_train,old_train,,3.3988478716257364,0.5879818051897119
211,28e6285500803bf613ea1459c1259f31594337319bcdf51983194f7fe18ef72c,historical40000_lcmd,211,old_train,old_train,,2.547413307640221,0.5089227518615917
212,728533d27e17e227188f3bbab52fae255aa509e0a4cfa1b0b0048206bbd36872,historical40000_lcmd,212,old_train,old_train,,3.294139106174686,0.4041805608886788
213,c9c8c3e72f59126d32815c43b5be8e051d7cd196dabdb9564baa9446e554bc26,historical40000_lcmd,213,old_train,old_train,,3.3836677886857722,0.31766650094609483
214,06aff3fe34e3a8eac1e304ac6fe16e633cbb87fad0d113c23c369a310244fac7,historical40000_lcmd,214,old_train,old_train,,3.3477475164866406,0.28020285356583985
215,848aa690efbf15922028470190410c99043006c4754d8bddb46980ae7aafa191,historical40000_lcmd,215,old_train,old_train,,2.9767890874366016,0.39072433264695405
216,32f27595bd275c636a2a18a1d741f8725698f2ece62384833871bccb44c6585b,historical40000_lcmd,216,old_train,old_train,,3.1157937909649056,0.55597024881643
217,ee9b1b6dcf06e63a541f2f0afde56976ff5189dc9db84a0cb266670c728c933c,historical40000_lcmd,217,old_train,old_train,,3.2379869442330595,0.17011658041863198
218,bc169b60de0082aced4f15100ff473e4dc4dfa837279989c2c8b0dd410a21de5,historical40000_lcmd,218,old_train,old_train,,3.052544631926294,0.3787310994622537
219,203695b693117b38b03ce83544e7f02a5b2ff5c3479924b08e2ccf5b1d4e2bf0,historical40000_lcmd,219,old_train,old_train,,3.2665526631277326,0.6624137697273689
220,5ba153718e8bb182c3e8f11091b4a1d1bb0a635c0c0b06b66b35b3b869951beb,historical40000_lcmd,220,old_train,old_train,,3.0869689458206797,0.14385433515158397
221,734cb79f8376f924f0c7acb1168b575bcd70445e557ba634f8595d634fb3b4fc,historical40000_lcmd,221,old_train,old_train,,3.021437156232523,0.36992466136967517
222,85b0ac59ee4337e2b657e69671413f2c79c5411a32f3a4b965789969e3064de7,historical40000_lcmd,222,old_train,old_train,,3.261468619684646,0.2590191735648584
223,75ae183e1819e97fb9d96b80312410143c6a00d700cffd15e341f3c4d4f1d332,historical40000_lcmd,223,old_train,old_train,,3.064041547986172,0.45258537917173003
224,1e0211bbb495d1a5039fdf19aaa2a9b3fa332e1bf304bcb7040f08ed9d69949d,historical40000_lcmd,224,old_train,old_train,,2.9337230143439883,0.6405606495383962
225,4dd585704572d1741358d424a3c7fc110158de8905bfbc063b2982b78be6166a,historical40000_lcmd,225,old_train,old_train,,2.9750565026843963,0.7160175908899178
226,499064a3a6d5fc2b9fbaa5e2dca9de3abd1c0b1598a7235b6721504466a76548,historical40000_lcmd,226,old_train,old_train,,3.4449118139853088,0.5013217748044498
227,d01c4e85fc913ab5e0037c17590afeda1f7419d01520e048a217964c409c96fb,historical40000_lcmd,227,old_train,old_train,,3.3576347408818195,0.3407812309398732
228,78ce85331e5b10bb747fe79ec5dba709063a19c6ca9cecd5adbb1007afa54271,historical40000_lcmd,228,old_train,old_train,,3.0634341871890043,0.6084477472972489
229,1428bbd9ae80ee25438f38b30b71e2efbb7f1846132597b0fb9bf7c619c58bf0,historical40000_lcmd,229,old_train,old_train,,2.212339188667734,0.5861825211902512
230,fb87fbd25ec48b3135fd9d5435268fc8c4cc1373dfbe5d3a80c949e9680a8cdf,historical40000_lcmd,230,old_train,old_train,,3.218040987194437,0.24379507320095106
231,a387cdc47b0e308df6acdb2376905be9e3284d1057c8cb05adfc65bcfbc6810d,historical40000_lcmd,231,old_train,old_train,,3.10599666461246,0.30179344199356484
232,671a87854e607ca1916cfaeba84488fb101100a41e4b5d115b4fac669058ae69,historical40000_lcmd,232,old_train,old_train,,2.257504813182285,0.474134560204162
233,bb1499d732797c85cd75c832c080670f8147ec209febef967b19d32640f77f89,historical40000_lcmd,233,old_train,old_train,,2.462492356594693,0.7008473748601372
234,11b2f9f81bd6468dc1e4519f64ec2416b7e2077306dff8102abebf2373cb244a,historical40000_lcmd,234,old_train,old_train,,3.147233541366711,0.24881761583046424
235,e4a822db461b6bc767b4d65ecfd5cfcd290a808e35daaa689dea034772b4a7f0,historical40000_lcmd,235,old_train,old_train,,3.2637722334842008,0.4313594207902831
236,bd1b40e9191c334cd2fe3c09df78befb8f4c0d441a40bd0357112fa8e5c9a507,historical40000_lcmd,236,old_train,old_train,,3.6897881685363454,0.4610899312502692
237,da230c7fc0f4970bda81ec2efbf131fdf33a9a2a11084f4dd0743b5f11131cbb,historical40000_lcmd,237,old_train,old_train,,2.428416555676226,0.6666695283044359
238,8217082072998a7e739955cf14afb555e885d2bfd3e6e14c2f199f21898ff124,historical40000_lcmd,238,old_train,old_train,,3.2222945657729274,0.2544057434834808
239,16f703ff7fc3ff519267463a338933071b16694f2d77855d4167823448f6df5f,historical40000_lcmd,239,old_train,old_train,,3.053168656765242,0.3917296923296969
240,4490b6eb365e0fc06d313db6ff4e9e5f6507ed703f41d50d7cc3e5f44b6f93ab,historical40000_lcmd,240,old_train,old_train,,3.0576865466727625,0.3118294202901062
241,75338439f9a9b69197e8cf222b55fe8fa41bb72cd2a182fb67f355b053c7f366,historical40000_lcmd,241,old_train,old_train,,3.193712638233476,0.349964754640558
242,61c74f0236aa2521cbc8a07b5cc2da535dfbc92af6d09729ded302430943b43d,historical40000_lcmd,242,old_train,old_train,,3.3584581482752487,0.7424830803388729
243,7c5be8cdffb6edbc14aa9e922679fa05dbd7314fc7c085003007015829fca63f,historical40000_lcmd,243,old_train,old_train,,3.3637974226111207,0.2875508873017929
244,ec3da8d32268eba40760deba431d850440e22c793d69d364658070643039d70f,historical40000_lcmd,244,old_train,old_train,,3.553399549412267,0.5633879099108592
245,20663e8a74b10567aabfaed08b6d4c64173acaa64833dd0e8415537e2da15db4,historical40000_lcmd,245,old_train,old_train,,2.9184931149316244,0.7056174824145911
246,ad121070b3d67c8df1a905487d4e651e440bfbf6a37fd0a173c4055628300a63,historical40000_lcmd,246,old_train,old_train,,3.471372423989107,0.21086892067509178
247,4fbb5692e2e23defcbaa60b53371c67289eadf310dd8d411af323d4de08da557,historical40000_lcmd,247,old_train,old_train,,3.4605577756523,0.2969196157895939
248,08ce641b9edd36371bfbe889d30bd4a0b1c42b72c75b5df394d706c4c6bae7dd,historical40000_lcmd,248,old_train,old_train,,2.976857245870811,0.13972725836828914
249,d21bfed0f245016ea59781a2e450076e0cdb5d202edb58925d0d8b0f73f3cfe5,historical40000_lcmd,249,old_train,old_train,,3.186657271556111,0.29069174046235213
250,7804d8e481c57ad70c49b4a95cc7d4b1a33dc488e2c6900b3fe72b4405800cd8,historical40000_lcmd,250,old_train,old_train,,3.3426748797541985,0.4321451117726083
251,76bee1dadec72f19f2bc6b8a92c3a2fd725fda18b1ed7be38c07fa09dc918578,historical40000_lcmd,251,old_train,old_train,,3.442886598704591,0.19317550727477606
252,db859d10cbcb702b5b2ac9913e8de0d4bbca8dac4dc22c36d84a3348609b7642,historical40000_lcmd,252,old_train,old_train,,2.564739834273284,0.18269625056312222
253,bc0cd00e5f6525cf6fe4036b60ffcf8ca2c4bb7724312f36f67c702c4e7bda83,historical40000_lcmd,253,old_train,old_train,,2.345757738387215,0.5228941558567062
254,615f3cf94acd21a3381f665caabb58dd9b98fd89b48d649c2e858095939090c4,historical40000_lcmd,254,old_train,old_train,,3.3137705263671258,0.383336705837765
255,88b0ce803008d4388d8ce609d8dceed5bc33af85059b428bb499ec4b80fe1442,historical40000_lcmd,255,old_train,old_train,,3.151160224644727,0.8237326246238879
256,7a5b53ec57cc1701b217b1c8358e119b4310c8e3d91faf299d6c714f84ed10df,historical40000_lcmd,256,old_train,old_train,,3.2334654780359506,0.5299599636161347
257,f61edbee5337695be3926ef39f9642a5c7466b200bf90d41b8bb6b1a92dea799,historical40000_lcmd,257,old_train,old_train,,3.353357674639161,0.18870091921418286
258,8d61b40f2e40188628171e546b552820b61f219623d18637c2e7c4c865b07242,historical40000_lcmd,258,old_train,old_train,,3.2517593188090146,0.2557118237812097
259,9fe907a47955ffbef05d45cd4bfbad124315e96c43f28d8791dce7fdbca0f9dd,historical40000_lcmd,259,old_train,old_train,,3.5485348218195347,0.4881142420443072
260,dc1ba5dec4dbf412433f55d8ebf01b152670940002474687380508b3b9162dbf,historical40000_lcmd,260,old_train,old_train,,3.1914075137233713,0.28124037513457
261,5b3ad9d87cde330e82a5e24c60be88267d25da9aa9f23b0becb267e731c42bc6,historical40000_lcmd,261,old_train,old_train,,3.148292526591334,0.6486197756562917
262,0db6e41ce0083470d7761ea43144cb5c47587373c672ea1ef8733af8a8d28aff,historical40000_lcmd,262,old_train,old_train,,3.1711399022185094,0.34589107220782633
263,b6cff9a76b15480d0946b37c22e5678017d6e9ea5c07f41c00e25629731eec92,historical40000_lcmd,263,old_train,old_train,,2.1681760293198415,0.28866624651543393
264,425366cd4e372402055cfdb48a2b1af6ba47f05fc7325b80daf17cf20372e7d3,historical40000_lcmd,264,old_train,old_train,,3.273066345470964,0.44495825967538716
265,ee9e53d2fcff26ee2a01e6d5ff3973a60d555124ba2e8f8367a15ccb26a94aaf,historical40000_lcmd,265,old_train,old_train,,3.211819425952946,0.34436779448465815
266,d005032cfc04d79ce141d5082e6819f17ee1ddabfec8777c0c40006524332b73,historical40000_lcmd,266,old_train,old_train,,3.1051289077546866,0.4556104928386211
267,f884fc3fecf2d6e0416cc0e47d27e853c8526144549c7870ba48f21937ebdfac,historical40000_lcmd,267,old_train,old_train,,2.3288774047741367,0.3514824561453218
268,0630160aefcf8c4af95d2315bfade104e044e950129000ff15ec2e255e009c59,historical40000_lcmd,268,old_train,old_train,,2.422953198736853,0.458039138603604
269,432b0fe24b15ce9e34cf17cb2a6f259c9e35171f6ec5f224472e109bacc5b2f3,historical40000_lcmd,269,old_train,old_train,,3.4558622288862804,0.24453272569348172
270,410351a8e1fc36e0776265bd0caad097840bed474f07b10684d0bdeecf786601,historical40000_lcmd,270,old_train,old_train,,3.0782772032993937,0.25815811394225285
271,98aa8d8a14ea02668a4af1eb1191174e46fa5bb70c76f77c110d6bd84872cf4f,historical40000_lcmd,271,old_train,old_train,,3.25169284846949,0.43947311184483295
272,408bad952d22704680da95d975c4675ca9caf52870fb77bdfee4ac945d1ae77f,historical40000_lcmd,272,old_train,old_train,,2.4499612668991078,1.056497854005121
273,f6e5e5741b0630755dc6a68ba8d6db14937f28cdae05da3e5b21ac3aa444a09d,historical40000_lcmd,273,old_train,old_train,,2.2894722427770335,0.782084590755487
274,ee505305b2e5eb55b2401f2451b89a21fe919b4abb8d1781b0276b64c26d13d6,historical40000_lcmd,274,old_train,old_train,,2.98716916405966,0.38287753288382786
275,690c22ee6d3e4f5ef027957188b261b3e80e80e25b7197bded6d477eee7e98da,historical40000_lcmd,275,old_train,old_train,,2.9642614500516355,0.2701353974554288
276,7bf13f6eb30bb969a251ef2099177901599a0e35b6211212ca8e2e2ff46a7cb0,historical40000_lcmd,276,old_train,old_train,,2.432652224839192,0.2897901715287561
277,ff97550bd9c8780fd7b391133d2bacf5d86c8d4ffbf3a642cb5a07999476fdcd,historical40000_lcmd,277,old_train,old_train,,3.2673706380465948,0.38423692516713803
278,6f069ebe03b5ba9335a713a1cce28d860e9c3bbbeaa0863322f1942dbdd027ac,historical40000_lcmd,278,old_train,old_train,,3.302788522509877,0.32283757974996474
279,b85e38559f22577cf021914b7d75770b46d620449a4f97630007a3a380388208,historical40000_lcmd,279,old_train,old_train,,3.364291595940077,0.5095733687306279
280,605ad2dcc1784275cc199c54d2d31ffd7af12f8ee4d3df6dd0fc2ea9144685a1,historical40000_lcmd,280,old_train,old_train,,2.912736301287248,0.5119091087885508
281,331c02f4fadc7acadd6fdb1a6e9baa005f8a348d85969c2d6d1cf2dd02760331,historical40000_lcmd,281,old_train,old_train,,2.7394461915528,0.9180555522977802
282,5cabd722ccf1d35c4458e2a9d1f9f1cde5944e2facaa231c9ff76452b0b1f47c,historical40000_lcmd,282,old_train,old_train,,3.33428354801744,0.20848509541109905
283,9569c29f4803d42f9ce2c126c9449fbd28f4dacc3649d13727964413546bb2a0,historical40000_lcmd,283,old_train,old_train,,3.0242826861885876,0.49239869856912
284,b3c946b8ed102a2294591f5a2e2448626905d37c6704cdeb4f1d419d58423645,historical40000_lcmd,284,old_train,old_train,,3.6351488822130396,0.23662205976516804
285,df00febfd91a2a0aeee9796fb301e55d4a58a65c2401171125b3c54eb9dc8680,historical40000_lcmd,285,old_train,old_train,,3.0996813415951507,0.7570426664666741
286,7857ff38d435e66af1c1d52113287b0df74bb6937af18759f0061f49e1151312,historical40000_lcmd,286,old_train,old_train,,2.95474656930708,0.273273408252138
287,3a56d88713f0a67f6fb5ac4235004088a3a439f7154cea96fadd8e65ecac86d6,historical40000_lcmd,287,old_train,old_train,,2.7097815838302832,0.667889649737401
288,9e0cbdc6d21adfec6a6199eff50b78860a4b94ae69e45c3cf35e6ad1cd48cb9e,historical40000_lcmd,288,old_train,old_train,,3.089662080794641,0.6256792503934672
289,9edb77563087e553211a756d2c7c8475592284296f48254da0a5d95449fc422f,historical40000_lcmd,289,old_train,old_train,,2.7984727798486975,0.551103302392721
290,7f32c229ec620404d49b72f9da3de9263b7ce73114c947af1dab284b5290a3a7,historical40000_lcmd,290,old_train,old_train,,3.2981325616190524,0.9205929743155448
291,7a8618024dd9b787ac8fda29faffeb667880ebbf214bfb8d7ba73fa7a29db41d,historical40000_lcmd,291,old_train,old_train,,2.6832523996911655,0.696538850047554
292,880387e0a16ae273438fb9d6d761251de93f775206f72d66bf3a4e465e858b68,historical40000_lcmd,292,old_train,old_train,,3.1757232315523445,0.38109576593136785
293,32a03a4daef6a361123a38fbacafc7e7475d4008cdf3e9ee1ec7739b85c41f16,historical40000_lcmd,293,old_train,old_train,,3.058933529749684,0.12433920936061016
294,a11c5dd29b5d2551bdf3bfe0c58cabd546dafb7b44fcd3b1814697af235abd80,historical40000_lcmd,294,old_train,old_train,,3.089257407081297,0.5652235588666561
295,63ec895b86885d34c6dd5e981e6b5d5ca52e6ebd698a6b9adf93d0e3dc3a9d00,historical40000_lcmd,295,old_train,old_train,,3.256794838427389,0.26593308042609287
