gene_id,split_role,experiment_group
0927957aaf018e8ac4e094daa98a7be1365f9328c88688cb03629dcf2a746960,train,G-S
0927957aaf018e8ac4e094daa98a7be1365f9328c88688cb03629dcf2a746960,train,G-E
09314565b7c35f26fb9bc4f848a20f46b7c3676048a1839e1c6fb8bb0cbc4edc,train,G-S
09314565b7c35f26fb9bc4f848a20f46b7c3676048a1839e1c6fb8bb0cbc4edc,train,G-E
093921d3196f1a05f3afcb7a1444dcab8e10382a50209b2385150a6a836189b8,train,G-S
093921d3196f1a05f3afcb7a1444dcab8e10382a50209b2385150a6a836189b8,train,G-E
094b9d152aed1ba1632de10c4303ef11df6b81f0753f2d5f46014ecac9ddebad,test,G-S
094b9d152aed1ba1632de10c4303ef11df6b81f0753f2d5f46014ecac9ddebad,test,F-S
094b9d152aed1ba1632de10c4303ef11df6b81f0753f2d5f46014ecac9ddebad,test,G-E
094b9d152aed1ba1632de10c4303ef11df6b81f0753f2d5f46014ecac9ddebad,test,F-E
0986034ec0d483a81914b0cec3e0b6845bc073509c8ab3492a64727ad81f93ad,train,F-S
0986034ec0d483a81914b0cec3e0b6845bc073509c8ab3492a64727ad81f93ad,train,F-E
099aa351950e36863715b689bfab5c8f346d1adf1bb844f90dde3a399594e270,train,G-S
099aa351950e36863715b689bfab5c8f346d1adf1bb844f90dde3a399594e270,train,G-E
09ac7ba7a39f76eb59db40a4efc741a6a9cd56df8615c860aaeb8900a22d01ef,train,G-S
09ac7ba7a39f76eb59db40a4efc741a6a9cd56df8615c860aaeb8900a22d01ef,train,G-E
09ec96e94a74ac7628c205769fca52391aaa9c93b280c29aa3bbf16429866c3d,train,G-S
09ec96e94a74ac7628c205769fca52391aaa9c93b280c29aa3bbf16429866c3d,train,G-E
09f64ae2ba80a9cd8daa0751ae210b081d0f5020549d556c3ef04db2068cdae2,train,G-S
09f64ae2ba80a9cd8daa0751ae210b081d0f5020549d556c3ef04db2068cdae2,train,G-E
0a04c23249f8dfb17b1d186bfb2dff0b1c340f09c61e75b825482f75995db10a,train,F-S
0a04c23249f8dfb17b1d186bfb2dff0b1c340f09c61e75b825482f75995db10a,train,F-E
0a079cdbb2cfc986219f948e01a30763ed4222f21a712fede3093a0d1662ccd3,train,G-S
0a079cdbb2cfc986219f948e01a30763ed4222f21a712fede3093a0d1662ccd3,train,G-E
0a16ff78984cb90e7880f319ab18de206a300a6798ed0ba7e12906a9df4df328,train,G-S
0a16ff78984cb90e7880f319ab18de206a300a6798ed0ba7e12906a9df4df328,train,G-E
0a54e855c5aeb6903d876cbfebecc8342a6ffb4def0b9d241c785aa8be199187,train,G-S
0a54e855c5aeb6903d876cbfebecc8342a6ffb4def0b9d241c785aa8be199187,train,G-E
0a7c00557fddd19312b312c63949c355534739f31b81acfa2c59bfd6e71f02ba,train,G-S
0a7c00557fddd19312b312c63949c355534739f31b81acfa2c59bfd6e71f02ba,train,G-E
0a8bc5795493599685438d7393253fdf89975a3b609c351bdb9a859817810d93,train,G-S
0a8bc5795493599685438d7393253fdf89975a3b609c351bdb9a859817810d93,train,G-E
0a8c5d1574c6d47633dc09cdd3f7dfe83fc180dd075b8cc3bc811c8c4a7f8db6,test,G-S
0a8c5d1574c6d47633dc09cdd3f7dfe83fc180dd075b8cc3bc811c8c4a7f8db6,test,F-S
0a8c5d1574c6d47633dc09cdd3f7dfe83fc180dd075b8cc3bc811c8c4a7f8db6,test,G-E
0a8c5d1574c6d47633dc09cdd3f7dfe83fc180dd075b8cc3bc811c8c4a7f8db6,test,F-E
0ab92130ac3e369f824417db448905b3b7ee6b4529bca717f39674d98bb0b58c,test,G-S
0ab92130ac3e369f824417db448905b3b7ee6b4529bca717f39674d98bb0b58c,test,F-S
0ab92130ac3e369f824417db448905b3b7ee6b4529bca717f39674d98bb0b58c,test,G-E
0ab92130ac3e369f824417db448905b3b7ee6b4529bca717f39674d98bb0b58c,test,F-E
0add34cfcc76aafa22eac53db1773d52db8c5724d4b8c5e9fafff3f2823167b5,train,F-S
0add34cfcc76aafa22eac53db1773d52db8c5724d4b8c5e9fafff3f2823167b5,train,F-E
0af08a458c30950d66ddbd403dc2d48348f6d5add31e0f3c27c043ae39737b0a,train,F-S
0af08a458c30950d66ddbd403dc2d48348f6d5add31e0f3c27c043ae39737b0a,train,F-E
0b0f4c5bd5690206885dd39a2dab14dd28a412b12e1e76350ae3569b73f4b8ec,train,G-S
0b0f4c5bd5690206885dd39a2dab14dd28a412b12e1e76350ae3569b73f4b8ec,train,G-E
0b550218a53e6b751e13ede737c50cac198eb7e580acb204fcd0676efa5a1585,train,F-S
0b550218a53e6b751e13ede737c50cac198eb7e580acb204fcd0676efa5a1585,train,F-E
0b56aae41028b9d96e333cbb026f35640f47dc42355d93e70fc0c358b0ad8aec,train,F-S
0b56aae41028b9d96e333cbb026f35640f47dc42355d93e70fc0c358b0ad8aec,train,F-E
0b604547656de222b1966928f79013ae0c29c6d32e92240d3cb767ec270229d0,train,F-S
0b604547656de222b1966928f79013ae0c29c6d32e92240d3cb767ec270229d0,train,F-E
0b6d8d9fe580d5bace8fa16ea5db896f0963b3cfa983095d5da4be5d7385cc72,train,G-S
0b6d8d9fe580d5bace8fa16ea5db896f0963b3cfa983095d5da4be5d7385cc72,train,G-E
0b6ed28ee99279d66117a750e7033e1fbb249aecd52b1029f503d3ae5e88644c,test,G-S
0b6ed28ee99279d66117a750e7033e1fbb249aecd52b1029f503d3ae5e88644c,test,F-S
0b6ed28ee99279d66117a750e7033e1fbb249aecd52b1029f503d3ae5e88644c,test,G-E
0b6ed28ee99279d66117a750e7033e1fbb249aecd52b1029f503d3ae5e88644c,test,F-E
0b718c4f6d9631af79ef84caff2b3117ae531f6b8296401bc092f6bea20dee55,dev,G-S
0b718c4f6d9631af79ef84caff2b3117ae531f6b8296401bc092f6bea20dee55,dev,F-S
0b718c4f6d9631af79ef84caff2b3117ae531f6b8296401bc092f6bea20dee55,dev,G-E
0b718c4f6d9631af79ef84caff2b3117ae531f6b8296401bc092f6bea20dee55,dev,F-E
0b7cfc2f925989f5f2ebc945c6561d88d16456f9ccf8c916d08556fee4167a96,train,G-S
0b7cfc2f925989f5f2ebc945c6561d88d16456f9ccf8c916d08556fee4167a96,train,G-E
0b8116bab26e2e65128298e36ad72e097a46b6e3f49fa898a792d98a51c20928,train,F-S
0b8116bab26e2e65128298e36ad72e097a46b6e3f49fa898a792d98a51c20928,train,F-E
0b93aefd8deeb6ee5a21d28099b321e15b4b5ca80eb4df3f2e6af6cdafe85428,train,G-S
0b93aefd8deeb6ee5a21d28099b321e15b4b5ca80eb4df3f2e6af6cdafe85428,train,G-E
0b9900361020985d46b855a990e08d3f29b52be8e67943b2829c2b1a69e4c3d9,test,G-S
0b9900361020985d46b855a990e08d3f29b52be8e67943b2829c2b1a69e4c3d9,test,F-S
0b9900361020985d46b855a990e08d3f29b52be8e67943b2829c2b1a69e4c3d9,test,G-E
0b9900361020985d46b855a990e08d3f29b52be8e67943b2829c2b1a69e4c3d9,test,F-E
0ba41b6764b53bd0ef8294239613c4527967b9a9db67ef107ca9fd72f4ddbba7,train,F-S
0ba41b6764b53bd0ef8294239613c4527967b9a9db67ef107ca9fd72f4ddbba7,train,F-E
0ba8a9e54b8a77635d672aa6ef014d83b3d02745b84cd41efec665b78156b438,train,G-S
0ba8a9e54b8a77635d672aa6ef014d83b3d02745b84cd41efec665b78156b438,train,G-E
0bcc13de178086f6a45e3af47542de4a746928b57b8562a240f66733557fd0ee,train,F-S
0bcc13de178086f6a45e3af47542de4a746928b57b8562a240f66733557fd0ee,train,F-E
0bec257af410aae9aa823dbb6fe2f496151c2e165641aa92ed46e56d62a66499,train,G-S
0bec257af410aae9aa823dbb6fe2f496151c2e165641aa92ed46e56d62a66499,train,G-E
0befc5b145d6c6052b6c5d893505064e27b505b3dae4154b331a017023b17076,train,F-S
0befc5b145d6c6052b6c5d893505064e27b505b3dae4154b331a017023b17076,train,F-E
0bf1e935f5d744ebb36d157771e9ed3ba32d3081b6a4ed220d48619935801843,train,F-S
0bf1e935f5d744ebb36d157771e9ed3ba32d3081b6a4ed220d48619935801843,train,F-E
0bf2a3ddac58d16fb919765b8c1978a4ddbda23aa5213b6f68f292d2b3c583b7,train,G-S
0bf2a3ddac58d16fb919765b8c1978a4ddbda23aa5213b6f68f292d2b3c583b7,train,G-E
0bfe506bcb2d27b41d5cde3db49e724d7b385e4c85c6d106cf43f89906f3f967,train,G-S
0bfe506bcb2d27b41d5cde3db49e724d7b385e4c85c6d106cf43f89906f3f967,train,G-E
0c04e01886f4c63b9cfb50f2221df7f9425adc32b886afbb4e07c24695173c9d,train,F-S
0c04e01886f4c63b9cfb50f2221df7f9425adc32b886afbb4e07c24695173c9d,train,F-E
0c2241c60ea567e9e706d1a7da7127f21ff4865657a6e9eaf315d230caa929ba,train,G-S
0c2241c60ea567e9e706d1a7da7127f21ff4865657a6e9eaf315d230caa929ba,train,G-E
0c3385e7d7e685656b51df68da1ad59360084d0cb55ccdb16f4fe5f6128fde98,train,F-S
0c3385e7d7e685656b51df68da1ad59360084d0cb55ccdb16f4fe5f6128fde98,train,F-E
0c41dad6a19b64489548b3f8b7e0529e56f972d9a631fd512c9422601e9b1fb3,train,G-S
0c41dad6a19b64489548b3f8b7e0529e56f972d9a631fd512c9422601e9b1fb3,train,G-E
0c4f4faad17a3f12105aa58ae96bfb52e82332d129978d48bbfb863c6e0a2a8d,train,F-S
0c4f4faad17a3f12105aa58ae96bfb52e82332d129978d48bbfb863c6e0a2a8d,train,F-E
0c699b017ec9672c0122c4463c5de2a7c5cc4476918211cac4700cc68b5dd51a,train,F-S
0c699b017ec9672c0122c4463c5de2a7c5cc4476918211cac4700cc68b5dd51a,train,F-E
0c69f471d422f8473250f34da712fe9857cf29887df2f5186199010530806ac2,test,G-S
0c69f471d422f8473250f34da712fe9857cf29887df2f5186199010530806ac2,test,F-S
0c69f471d422f8473250f34da712fe9857cf29887df2f5186199010530806ac2,test,G-E
0c69f471d422f8473250f34da712fe9857cf29887df2f5186199010530806ac2,test,F-E
0c71fa0234760eaf16306ff291f755593fda8ee94fa2e22467f39d09f8b96abe,train,G-S
0c71fa0234760eaf16306ff291f755593fda8ee94fa2e22467f39d09f8b96abe,train,G-E
0c7b3a67090c7ac24655ee6e2fed31e6395637db2da05c23de4e5de2d5aa219d,train,G-S
0c7b3a67090c7ac24655ee6e2fed31e6395637db2da05c23de4e5de2d5aa219d,train,G-E
0c8e0c6dca425ac8059cd8366af324e59fe0354046dcb40a8f1ded6c5cd6b04e,train,G-S
0c8e0c6dca425ac8059cd8366af324e59fe0354046dcb40a8f1ded6c5cd6b04e,train,G-E
0ca67346ae1a0477bd7a1397c6c833579274f1d7f035a54a5c60915a1a9dbbb0,train,F-S
0ca67346ae1a0477bd7a1397c6c833579274f1d7f035a54a5c60915a1a9dbbb0,train,F-E
0caa0d78c84e53b791240f996b83b56dde9bd1c61e2941d29c7a504abd24179e,train,G-S
0caa0d78c84e53b791240f996b83b56dde9bd1c61e2941d29c7a504abd24179e,train,G-E
0cb0b0b5b8ae1b391fba68609f4720a0b316beffcec1d0afb4ebc197248dad43,train,G-S
0cb0b0b5b8ae1b391fba68609f4720a0b316beffcec1d0afb4ebc197248dad43,train,G-E
0cb0eaad28f924fc9ae2f6dd127c4bcd5bff319543669e7ed5861ec985325d70,dev,G-S
0cb0eaad28f924fc9ae2f6dd127c4bcd5bff319543669e7ed5861ec985325d70,dev,F-S
0cb0eaad28f924fc9ae2f6dd127c4bcd5bff319543669e7ed5861ec985325d70,dev,G-E
0cb0eaad28f924fc9ae2f6dd127c4bcd5bff319543669e7ed5861ec985325d70,dev,F-E
0cdcc88c3492b5f83eb3169e8713c1980c5f3c2461748b1f43790c9b943cc039,train,G-S
0cdcc88c3492b5f83eb3169e8713c1980c5f3c2461748b1f43790c9b943cc039,train,G-E
0ce350cb50bf241e6a9308d870ccd971130a6ec3e3e0cd1f9f8bca9cd920b3bf,train,G-S
0ce350cb50bf241e6a9308d870ccd971130a6ec3e3e0cd1f9f8bca9cd920b3bf,train,G-E
0ce8855c7890dfafb54d34fcf0f5f48476ac55b5590cea9c7ddb4e196e354c35,dev,G-S
0ce8855c7890dfafb54d34fcf0f5f48476ac55b5590cea9c7ddb4e196e354c35,dev,F-S
0ce8855c7890dfafb54d34fcf0f5f48476ac55b5590cea9c7ddb4e196e354c35,dev,G-E
0ce8855c7890dfafb54d34fcf0f5f48476ac55b5590cea9c7ddb4e196e354c35,dev,F-E
0ceab7b3fb5d98efeba96395f69fe97e0d66841ab53d8d3b46146a93401421ed,train,F-S
0ceab7b3fb5d98efeba96395f69fe97e0d66841ab53d8d3b46146a93401421ed,train,F-E
0cf1d8ad4ee13a253ca0fa2dc98679bbff0be7ffaf8360f8bf104df6e097a95d,train,F-S
0cf1d8ad4ee13a253ca0fa2dc98679bbff0be7ffaf8360f8bf104df6e097a95d,train,F-E
0d02e8613220da4080cd03010f43851e42b35d8711bbbb904368a39337c78fc2,train,G-S
0d02e8613220da4080cd03010f43851e42b35d8711bbbb904368a39337c78fc2,train,G-E
0d1a85e5f6a17419b1cc0382cfd5389b63d90633d30309b028e22a6d9a51db74,test,G-S
0d1a85e5f6a17419b1cc0382cfd5389b63d90633d30309b028e22a6d9a51db74,test,F-S
0d1a85e5f6a17419b1cc0382cfd5389b63d90633d30309b028e22a6d9a51db74,test,G-E
0d1a85e5f6a17419b1cc0382cfd5389b63d90633d30309b028e22a6d9a51db74,test,F-E
0d1f02588baac015ec1ed3f48a02e7e9379eb6f4046a617705c673b69b0c423e,train,F-S
0d1f02588baac015ec1ed3f48a02e7e9379eb6f4046a617705c673b69b0c423e,train,F-E
0d333d56b4b3212f4d87fdd34bc02eb94f7b4a99efb93b148fe4ed06e4500175,test,G-S
0d333d56b4b3212f4d87fdd34bc02eb94f7b4a99efb93b148fe4ed06e4500175,test,F-S
0d333d56b4b3212f4d87fdd34bc02eb94f7b4a99efb93b148fe4ed06e4500175,test,G-E
0d333d56b4b3212f4d87fdd34bc02eb94f7b4a99efb93b148fe4ed06e4500175,test,F-E
0d380c377726933fed46978041fe23053a889e77ead55f0c82aba61fd486c697,train,F-S
0d380c377726933fed46978041fe23053a889e77ead55f0c82aba61fd486c697,train,F-E
0d5a0844a9eafccf5e9f2cfb7bba813870656928bf8443c7c4e0a353542796bc,train,F-S
0d5a0844a9eafccf5e9f2cfb7bba813870656928bf8443c7c4e0a353542796bc,train,F-E
0d61b992d1081b431b1a088f6ec1f64d647e182604bf26e22465af251fedf793,train,G-S
0d61b992d1081b431b1a088f6ec1f64d647e182604bf26e22465af251fedf793,train,G-E
0daa888ed8991a5325aeb1548570cd834390913cd0758bc188834a725c453759,train,F-S
0daa888ed8991a5325aeb1548570cd834390913cd0758bc188834a725c453759,train,F-E
0dabfb201be9252c6e70b4f86fe8b33f5ce559246fe263e782dc956306b5e8a1,train,G-S
0dabfb201be9252c6e70b4f86fe8b33f5ce559246fe263e782dc956306b5e8a1,train,G-E
0dba111e7cf954f8c60d853d9a355c84be2124e0c8c7f46d677612c2893ac9ca,train,F-S
0dba111e7cf954f8c60d853d9a355c84be2124e0c8c7f46d677612c2893ac9ca,train,F-E
0de7dc73465a8b1dc8b202aa0a25522a8f36dda16fffb2184748960dc32b7c88,train,F-S
0de7dc73465a8b1dc8b202aa0a25522a8f36dda16fffb2184748960dc32b7c88,train,F-E
0e476faa6f568fc46ff99fad70a224dcc8c83b202122b1ff2ed294c38c81bdd1,train,G-S
0e476faa6f568fc46ff99fad70a224dcc8c83b202122b1ff2ed294c38c81bdd1,train,G-E
0e4d04e89e82902592e3cf41183ee3d1aff5019ad902da859f361a0ead0f3b27,train,G-S
0e4d04e89e82902592e3cf41183ee3d1aff5019ad902da859f361a0ead0f3b27,train,G-E
0e53e6fd4c468621ca51b4bd8af7bc02642203dd895660655b5cfebdcbe474f7,train,G-S
0e53e6fd4c468621ca51b4bd8af7bc02642203dd895660655b5cfebdcbe474f7,train,G-E
0e5c9ef79ff4b111408f3fc103d6be01edf95f0895c7adc547790d1ae78e47b0,train,G-S
0e5c9ef79ff4b111408f3fc103d6be01edf95f0895c7adc547790d1ae78e47b0,train,G-E
0e8f8243b181733ff346944fc4c96655a8656f1368f4ff397b142c842a8dad32,train,F-S
0e8f8243b181733ff346944fc4c96655a8656f1368f4ff397b142c842a8dad32,train,F-E
0eb6e80455298cf47b4a00191cd8fe93e20322db6ccaee0ff7f7f06d322d25d6,train,F-S
0eb6e80455298cf47b4a00191cd8fe93e20322db6ccaee0ff7f7f06d322d25d6,train,F-E
0ed1ad42ba2c1d5515c5c4eeea1d7bffdfa7daa0966d153e57bfe9cfc4ff3aa2,train,F-S
0ed1ad42ba2c1d5515c5c4eeea1d7bffdfa7daa0966d153e57bfe9cfc4ff3aa2,train,F-E
0ed2d87b378119bbcaf41320cf1ce281244b1cf952d7cc5e464a83625fda0757,dev,G-S
0ed2d87b378119bbcaf41320cf1ce281244b1cf952d7cc5e464a83625fda0757,dev,F-S
0ed2d87b378119bbcaf41320cf1ce281244b1cf952d7cc5e464a83625fda0757,dev,G-E
0ed2d87b378119bbcaf41320cf1ce281244b1cf952d7cc5e464a83625fda0757,dev,F-E
0ed7b14481c40f29b8406753256594fbef492beb1ee15b3f09a8078b8d39dd0f,train,G-S
0ed7b14481c40f29b8406753256594fbef492beb1ee15b3f09a8078b8d39dd0f,train,G-E
0edf1827a5e5848a96959980f1f380e5c1cdaea5f432980a3cb36cb5dcc6f3f0,train,G-S
0edf1827a5e5848a96959980f1f380e5c1cdaea5f432980a3cb36cb5dcc6f3f0,train,G-E
0edf1827a5e5848a96959980f1f380e5c1cdaea5f432980a3cb36cb5dcc6f3f0,train,F-S
0edf1827a5e5848a96959980f1f380e5c1cdaea5f432980a3cb36cb5dcc6f3f0,train,F-E
0edf730789f94dcff48930db080c7ee129fe73e21724e1840931f51e914002c5,train,G-S
0edf730789f94dcff48930db080c7ee129fe73e21724e1840931f51e914002c5,train,G-E
0f19914557ea331a942cf6a01ba4bfb7ee502dc8d2421c22f9e469aa06d4a90e,train,G-S
0f19914557ea331a942cf6a01ba4bfb7ee502dc8d2421c22f9e469aa06d4a90e,train,G-E
0f23859e28c65522766038100fc16bae342ffb159fa78a683dc71b76a45e5286,train,G-S
0f23859e28c65522766038100fc16bae342ffb159fa78a683dc71b76a45e5286,train,G-E
0f2b94c65347cad343633a59ca772e7e2138b57bc73ca45c25dc5e1c790ff883,train,G-S
0f2b94c65347cad343633a59ca772e7e2138b57bc73ca45c25dc5e1c790ff883,train,G-E
0f41dc8bf7945e97a642e5ec196371abc392b0fb7a5637169c32a2f6b6915d15,train,G-S
0f41dc8bf7945e97a642e5ec196371abc392b0fb7a5637169c32a2f6b6915d15,train,G-E
0f4d3bdf86a8cc871d68741db81eebe5033473dd66f474e7d6b956556fede554,train,F-S
0f4d3bdf86a8cc871d68741db81eebe5033473dd66f474e7d6b956556fede554,train,F-E
0f6db40d873bdddd4e10a7eee0642c6d31c8c4c1246980ebf7b6313a1ffb1ad5,train,F-S
0f6db40d873bdddd4e10a7eee0642c6d31c8c4c1246980ebf7b6313a1ffb1ad5,train,F-E
0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304,train,G-S
0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304,train,G-E
0fda2af93a8cd124263e23bf44727eff2ef728347f52866b3d4b6171ec8b3861,train,F-S
0fda2af93a8cd124263e23bf44727eff2ef728347f52866b3d4b6171ec8b3861,train,F-E
1003fe0e5673d30f861abdf4b8e23e26df0cd456ce01b3f6dc84d141f4b3bdc3,train,F-S
1003fe0e5673d30f861abdf4b8e23e26df0cd456ce01b3f6dc84d141f4b3bdc3,train,F-E
100ac78c99977e4fd348b3895a6b6fec63bb502908eabaa7a98657f55bef4cba,train,F-S
100ac78c99977e4fd348b3895a6b6fec63bb502908eabaa7a98657f55bef4cba,train,F-E
101373f4273f67a17970038986013da54ddcfe4be21166e632bcf917d5f0163d,train,G-S
101373f4273f67a17970038986013da54ddcfe4be21166e632bcf917d5f0163d,train,G-E
102e3fc4040a97e19fd182af1761a79ff6398504ef5614965dd44b74d6d55ac4,train,G-S
102e3fc4040a97e19fd182af1761a79ff6398504ef5614965dd44b74d6d55ac4,train,G-E
103fd4ac4b357b74dcd5bb3423b12608f903ca6a7c9c644278f2ff5e5f3a8178,train,G-S
103fd4ac4b357b74dcd5bb3423b12608f903ca6a7c9c644278f2ff5e5f3a8178,train,G-E
105df0ca41dc3656c94297bb3225618a92f3fa0968117b984f0fab900c493f5c,train,F-S
105df0ca41dc3656c94297bb3225618a92f3fa0968117b984f0fab900c493f5c,train,F-E
107bb4100b6aac66c68dbb63579c12ceef1303f3b1a948b1c5dd597837827a74,train,G-S
107bb4100b6aac66c68dbb63579c12ceef1303f3b1a948b1c5dd597837827a74,train,G-E
108f4e05ec383a402875357ea0a7459cc6372f0a696b0f185c62cc5a77bf12bd,train,F-S
108f4e05ec383a402875357ea0a7459cc6372f0a696b0f185c62cc5a77bf12bd,train,F-E
10969f3b86d414155548cf09cc803195e88942f957250a96bfc0ffabb12fb244,train,F-S
10969f3b86d414155548cf09cc803195e88942f957250a96bfc0ffabb12fb244,train,F-E
10a7fc1b4c48cb59bf2dd9973afe038ac9b4bb2f60b6bfc951e36bf16659a6b3,train,G-S
10a7fc1b4c48cb59bf2dd9973afe038ac9b4bb2f60b6bfc951e36bf16659a6b3,train,G-E
10e6ad1051aa41e4c39cfffc903a5ad9fe8c2682948818a3980ef1b8681dae4a,train,F-S
10e6ad1051aa41e4c39cfffc903a5ad9fe8c2682948818a3980ef1b8681dae4a,train,F-E
10e890796d673206d7b5e3604be010ecb30b715c89a50dc839686d82e781a81a,train,G-S
10e890796d673206d7b5e3604be010ecb30b715c89a50dc839686d82e781a81a,train,G-E
10e890796d673206d7b5e3604be010ecb30b715c89a50dc839686d82e781a81a,train,F-S
10e890796d673206d7b5e3604be010ecb30b715c89a50dc839686d82e781a81a,train,F-E
10ec15bd7f461a413a4ffcfe1d3f8c4fea6a8ce0b8a9742503675a5e440696ae,train,G-S
10ec15bd7f461a413a4ffcfe1d3f8c4fea6a8ce0b8a9742503675a5e440696ae,train,G-E
10ec15bd7f461a413a4ffcfe1d3f8c4fea6a8ce0b8a9742503675a5e440696ae,train,F-S
10ec15bd7f461a413a4ffcfe1d3f8c4fea6a8ce0b8a9742503675a5e440696ae,train,F-E
110e7d683db2980aca93e1dc19f7d26dd395a455d6ae1929dc738284cb54507a,train,G-S
110e7d683db2980aca93e1dc19f7d26dd395a455d6ae1929dc738284cb54507a,train,G-E
11193c27e12173f452e6634572c8cbb28efc40055a7ca584c555979131d12c66,dev,G-S
11193c27e12173f452e6634572c8cbb28efc40055a7ca584c555979131d12c66,dev,F-S
11193c27e12173f452e6634572c8cbb28efc40055a7ca584c555979131d12c66,dev,G-E
11193c27e12173f452e6634572c8cbb28efc40055a7ca584c555979131d12c66,dev,F-E
11753356fa1bccdbff0c80acb7fe386d2f4fa83da4e91e75b500a38ebe89388c,train,F-S
11753356fa1bccdbff0c80acb7fe386d2f4fa83da4e91e75b500a38ebe89388c,train,F-E
11af5d76499f637b8fa675ba98d02334e6b7b4563af48842d08f3593983f0146,train,F-S
11af5d76499f637b8fa675ba98d02334e6b7b4563af48842d08f3593983f0146,train,F-E
11b2b71a7a173a3600acd61761d940ae58f721101e084e5f9bb6eee769c1a74a,train,G-S
11b2b71a7a173a3600acd61761d940ae58f721101e084e5f9bb6eee769c1a74a,train,G-E
11ba6ccdb96ea2915c9b30c4f5e1431b6035b5909891c74f825274ff2c5626d9,train,F-S
11ba6ccdb96ea2915c9b30c4f5e1431b6035b5909891c74f825274ff2c5626d9,train,F-E
11ce2170870b53aa5fb7eaeb172d422c18f4cd7f6d5dde3b4885140b006cec2d,train,F-S
11ce2170870b53aa5fb7eaeb172d422c18f4cd7f6d5dde3b4885140b006cec2d,train,F-E
11ce782366fa491c282e96cbb21c2dc431899d680eb07da62fb458dc1cd7a864,train,F-S
11ce782366fa491c282e96cbb21c2dc431899d680eb07da62fb458dc1cd7a864,train,F-E
11e1951d686be1eee6329df2fe073ec8c766891b70b7726ca63f607aa9a54967,train,G-S
11e1951d686be1eee6329df2fe073ec8c766891b70b7726ca63f607aa9a54967,train,G-E
11e1951d686be1eee6329df2fe073ec8c766891b70b7726ca63f607aa9a54967,train,F-S
11e1951d686be1eee6329df2fe073ec8c766891b70b7726ca63f607aa9a54967,train,F-E
11ea481b27b982283d95a19ae5782e217be094cf1099873a897a9208ce293a7a,train,F-S
11ea481b27b982283d95a19ae5782e217be094cf1099873a897a9208ce293a7a,train,F-E
124e691c9252e4478a60799c6fa0969992e1858c3adb140111a4df0c1fbb9bdb,train,F-S
124e691c9252e4478a60799c6fa0969992e1858c3adb140111a4df0c1fbb9bdb,train,F-E
12543055d5a0bee02e0679f52b34bdf66452ce0507db73807ccb4c3d10eb1957,train,F-S
12543055d5a0bee02e0679f52b34bdf66452ce0507db73807ccb4c3d10eb1957,train,F-E
126691e984f7110ebbf673ad3c7f932eb90792907377353eaaa66cc1c63adc51,train,F-S
126691e984f7110ebbf673ad3c7f932eb90792907377353eaaa66cc1c63adc51,train,F-E
1269cac76a94f4e41c8015e9f892a1eaaf9036604a6315307a920c85a574fe85,train,G-S
1269cac76a94f4e41c8015e9f892a1eaaf9036604a6315307a920c85a574fe85,train,G-E
126fba332f820aead0a562fd772a2f43803522a45b6f7bc1eee408cea856d4c6,train,G-S
126fba332f820aead0a562fd772a2f43803522a45b6f7bc1eee408cea856d4c6,train,G-E
1273ef613ebc6f74ff728694e68e8090b64a69d19e3b5cba68dd68d2d9a8dc96,train,F-S
1273ef613ebc6f74ff728694e68e8090b64a69d19e3b5cba68dd68d2d9a8dc96,train,F-E
127e43b77adeaeaac8b54f9e843c953e79105681bf43805a07fd77a35563dc9b,train,G-S
127e43b77adeaeaac8b54f9e843c953e79105681bf43805a07fd77a35563dc9b,train,G-E
12a4acb892b1c6720d7f04747b485ed9fbfce0d171ca5d786c3ae0192bf6199c,train,F-S
12a4acb892b1c6720d7f04747b485ed9fbfce0d171ca5d786c3ae0192bf6199c,train,F-E
12b6a7125bb6d25f49df93d1b4e67960ec58a4a87f65abb26a470cb7ca46b6a8,train,F-S
12b6a7125bb6d25f49df93d1b4e67960ec58a4a87f65abb26a470cb7ca46b6a8,train,F-E
12d02ff32a1c1e767d92ca3d15e2ee44bb5bff3cddef41cad50f26a3b88be20b,train,G-S
12d02ff32a1c1e767d92ca3d15e2ee44bb5bff3cddef41cad50f26a3b88be20b,train,G-E
12de622f6976f54ac584849999a02fd528fd82ee7c4cd51b8ccd5c6c5a42e94f,train,G-S
12de622f6976f54ac584849999a02fd528fd82ee7c4cd51b8ccd5c6c5a42e94f,train,G-E
12fb8a470609b0c7c1afd6e76b0a99e359e188612400c90fa554bc3a7e9fb596,train,F-S
12fb8a470609b0c7c1afd6e76b0a99e359e188612400c90fa554bc3a7e9fb596,train,F-E
13177e517e9b6007d8718a68d36665b267e4be9753666dbf6b1eb00fdde462f0,train,F-S
13177e517e9b6007d8718a68d36665b267e4be9753666dbf6b1eb00fdde462f0,train,F-E
131c779e1ff76e0b09bbff0c2c1304b4011c8c4948434de1a33c5e45ebcd9230,train,G-S
131c779e1ff76e0b09bbff0c2c1304b4011c8c4948434de1a33c5e45ebcd9230,train,G-E
13250d5f8f4490d6170a20cb227c26884f9f5959e2524d87065a0a2a0aa381ba,train,F-S
13250d5f8f4490d6170a20cb227c26884f9f5959e2524d87065a0a2a0aa381ba,train,F-E
