candidate_index,gene_id,split,super_pool,source_primary,generation_source,original_role,stratum
166,bac9e16434ae378034d34efb0f6847f2014c809197260048437877283ebfcd70,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
167,844dbbff6962da6540fe467b6e63877a4ebd4b397e27e95d9456cd46fbba1bf1,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
168,809ac6b97430db51fa26dde956feaf0182b03719be8b97866ae4b62a18a63575,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
169,dbb571e58115dda8f00bc779e128280e11dd87321a042e0c18640df6cc5221cc,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
170,23772e23b4d4e92e93522b4a7a89e04293d8cc2f26554d41bcd75592e736f3f2,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
171,afb705c763ee589d4797b70d5d6dcd9aa94b0796d638500a1975ee1872018d6d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
172,bd4153ceccc7e788bdb1097ec668145021f14ae2f22082c20043399c128d9f5b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
173,51ef0bc4edc294ca93bc4d623cb2fe5f459ef03a6b9db134f1a869f4faecf8a6,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
174,5f01716c1814f8375bf3641e915f260a7fdf661284bf99a46a8199ab82a607c2,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
175,e8976c01a2199c3849e87feab5960ab99376a767a81e379fcafc94727a55c2a6,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
176,3d89e9235e8d52c376e6e62281c4ad90bf63c067790aa10a6ebd151619f6d6a9,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
177,df83ff6f8a88ca872edb0dbc6dbc7f35094dd6aaf9dcad81fbc5d33c78704c6e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
178,4feeedc09486c54c3eff134cd8d9249f6fa6aab6567088ab127df0e0c7e2c3d1,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
179,004c92fa4acb63d3567eebe13805a5f7a876dc64390fba9deeb3b637b02230df,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
180,fe9da9ad044a8eec999c1a53a6c6ffc22efe2107929677003c95a2586b3749e4,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
181,83e1f58f0de16b5ded3af2c9a99cb77ad35f19c824f2ae1876b1b346dcfaa02a,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
182,c72a7b79a964330a7ad14568dfbd681aeaf3b9c5ee3bff8a702e0332692413f6,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
183,870aab96fdf8d43a898bf51630aeb83a59666e8e2d7f1b7331b9df5d3e3bae58,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
184,c44f0daa278d1cab48524c0c53ff117fdeb9f2347a92ea68b885170e4954be9b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
185,95a6f30f0adbbafd6b86bee4a89a3eabad1552954dd3b73610fe1144411db115,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
186,900c5f8766495c572fc97452f5866e8dd2e732e4c00651ec909822180da4f4f4,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
187,8a6e610c266d56258c1a79e314867eaa660010a02340a88f97c4c57e76a8b2e6,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
188,63d5009ca53ed5461ed071fe306332f5900b06dd430d793795a975a700e9997b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
189,b288fb9f11a62f74a3f65a64eabe9fb82c1781788a3f196f3a0dc80bf96651d2,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
190,a5279d3629692ae5df30c773b718c8fea654717fe63f8fd385dc96641a00323e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
191,ba3b6b9122d2f6ebf3aca957e10a1cb253bd4e477d9aca131eaa01fc54843f22,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
192,55455258115d9af16e404db5f2fa3c0d63a0ac8fe70343fbc554e5bafcf223da,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
193,715f5d87b1854fcc9d1437d1a3ca50093c82290cdc4118598b44d200913290af,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
194,3116b64c8ef5ee28be8abc63bed45c9956502024aa0b955eb95e998b69c98fe1,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
195,7ebb4488174a54d6633d88b88ee17a242a89e335294a10b647aec0a7878b7984,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
196,e0d302d16aa9cc3d204ab886052c8583717d2fbf7b6dba15757976b4a0da9354,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
197,556e04a71137c93759d4876f54e380e53860adfb62531894c62a2ba0f8d5179f,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
198,a589c6eba9a8b105ca91441f35e5b1990c0301995776532e57afce6e145fcef4,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
199,299285e186c28bcabe2b0311100413d129507ff7ff85a0e981da99024a1140f9,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
200,440b967a38e96aac38b64fe993596ae1a7b73770d7ce77742e4873876ca6303a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
201,96ea43335989ec4fb924098a5163c1801bf7e834fc6dfa7b68922427dc53b2a0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
202,5b794b6678469807ebfc8644228c4c60d2f6b46163de32b24f594b9a55c226a6,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
203,1c8be8ad38d26064ebf4b2be5a6298ea56a480cb1bc044b0f8dc192584927517,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
204,f3a836b7d2a0d0305a0e24eacbbdeb4f6ff9c1babac970bdce531368ceed352c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
205,e5781bc435d9f3497f2cc29c25ac392c9e352d82e44ca87f48d77326a814c00b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
206,618db25ed056688e25b0d42af973137474c4c2697a4f69f6ec8550befdb53ad2,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
207,05338b7e842958b90c829f6a3ac4e955bcd2b2ab47af95a5d10b39a0bd7fa875,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
208,f35c082a1c1736085c038ced5289c4bfad7f56978026647ab050342b5d7fd2de,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
209,b279deba09c99a192b69771964cf4aaa44176966a171fa473da06bfac5196a09,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
210,3569cdc52724f16cfd9b42b85aff2d412ece396cf4da6f63d0bcf5cb89ae5a40,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
211,28e6285500803bf613ea1459c1259f31594337319bcdf51983194f7fe18ef72c,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
212,728533d27e17e227188f3bbab52fae255aa509e0a4cfa1b0b0048206bbd36872,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
213,c9c8c3e72f59126d32815c43b5be8e051d7cd196dabdb9564baa9446e554bc26,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
214,06aff3fe34e3a8eac1e304ac6fe16e633cbb87fad0d113c23c369a310244fac7,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
215,848aa690efbf15922028470190410c99043006c4754d8bddb46980ae7aafa191,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
216,32f27595bd275c636a2a18a1d741f8725698f2ece62384833871bccb44c6585b,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
217,ee9b1b6dcf06e63a541f2f0afde56976ff5189dc9db84a0cb266670c728c933c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
218,bc169b60de0082aced4f15100ff473e4dc4dfa837279989c2c8b0dd410a21de5,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
219,203695b693117b38b03ce83544e7f02a5b2ff5c3479924b08e2ccf5b1d4e2bf0,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
220,5ba153718e8bb182c3e8f11091b4a1d1bb0a635c0c0b06b66b35b3b869951beb,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
221,734cb79f8376f924f0c7acb1168b575bcd70445e557ba634f8595d634fb3b4fc,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
222,85b0ac59ee4337e2b657e69671413f2c79c5411a32f3a4b965789969e3064de7,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
223,75ae183e1819e97fb9d96b80312410143c6a00d700cffd15e341f3c4d4f1d332,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
224,1e0211bbb495d1a5039fdf19aaa2a9b3fa332e1bf304bcb7040f08ed9d69949d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
225,4dd585704572d1741358d424a3c7fc110158de8905bfbc063b2982b78be6166a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
226,499064a3a6d5fc2b9fbaa5e2dca9de3abd1c0b1598a7235b6721504466a76548,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
227,d01c4e85fc913ab5e0037c17590afeda1f7419d01520e048a217964c409c96fb,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
228,78ce85331e5b10bb747fe79ec5dba709063a19c6ca9cecd5adbb1007afa54271,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
229,1428bbd9ae80ee25438f38b30b71e2efbb7f1846132597b0fb9bf7c619c58bf0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
230,fb87fbd25ec48b3135fd9d5435268fc8c4cc1373dfbe5d3a80c949e9680a8cdf,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
231,a387cdc47b0e308df6acdb2376905be9e3284d1057c8cb05adfc65bcfbc6810d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
232,671a87854e607ca1916cfaeba84488fb101100a41e4b5d115b4fac669058ae69,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
233,bb1499d732797c85cd75c832c080670f8147ec209febef967b19d32640f77f89,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
234,11b2f9f81bd6468dc1e4519f64ec2416b7e2077306dff8102abebf2373cb244a,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
235,e4a822db461b6bc767b4d65ecfd5cfcd290a808e35daaa689dea034772b4a7f0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
236,bd1b40e9191c334cd2fe3c09df78befb8f4c0d441a40bd0357112fa8e5c9a507,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
237,da230c7fc0f4970bda81ec2efbf131fdf33a9a2a11084f4dd0743b5f11131cbb,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
238,8217082072998a7e739955cf14afb555e885d2bfd3e6e14c2f199f21898ff124,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
239,16f703ff7fc3ff519267463a338933071b16694f2d77855d4167823448f6df5f,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
240,4490b6eb365e0fc06d313db6ff4e9e5f6507ed703f41d50d7cc3e5f44b6f93ab,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
241,75338439f9a9b69197e8cf222b55fe8fa41bb72cd2a182fb67f355b053c7f366,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
242,61c74f0236aa2521cbc8a07b5cc2da535dfbc92af6d09729ded302430943b43d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
243,7c5be8cdffb6edbc14aa9e922679fa05dbd7314fc7c085003007015829fca63f,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
244,ec3da8d32268eba40760deba431d850440e22c793d69d364658070643039d70f,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
245,20663e8a74b10567aabfaed08b6d4c64173acaa64833dd0e8415537e2da15db4,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
246,ad121070b3d67c8df1a905487d4e651e440bfbf6a37fd0a173c4055628300a63,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
247,4fbb5692e2e23defcbaa60b53371c67289eadf310dd8d411af323d4de08da557,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
248,08ce641b9edd36371bfbe889d30bd4a0b1c42b72c75b5df394d706c4c6bae7dd,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
249,d21bfed0f245016ea59781a2e450076e0cdb5d202edb58925d0d8b0f73f3cfe5,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
250,7804d8e481c57ad70c49b4a95cc7d4b1a33dc488e2c6900b3fe72b4405800cd8,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
251,76bee1dadec72f19f2bc6b8a92c3a2fd725fda18b1ed7be38c07fa09dc918578,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
252,db859d10cbcb702b5b2ac9913e8de0d4bbca8dac4dc22c36d84a3348609b7642,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
253,bc0cd00e5f6525cf6fe4036b60ffcf8ca2c4bb7724312f36f67c702c4e7bda83,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
254,615f3cf94acd21a3381f665caabb58dd9b98fd89b48d649c2e858095939090c4,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
255,88b0ce803008d4388d8ce609d8dceed5bc33af85059b428bb499ec4b80fe1442,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
256,7a5b53ec57cc1701b217b1c8358e119b4310c8e3d91faf299d6c714f84ed10df,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
257,f61edbee5337695be3926ef39f9642a5c7466b200bf90d41b8bb6b1a92dea799,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
258,8d61b40f2e40188628171e546b552820b61f219623d18637c2e7c4c865b07242,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
259,9fe907a47955ffbef05d45cd4bfbad124315e96c43f28d8791dce7fdbca0f9dd,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
260,dc1ba5dec4dbf412433f55d8ebf01b152670940002474687380508b3b9162dbf,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
261,5b3ad9d87cde330e82a5e24c60be88267d25da9aa9f23b0becb267e731c42bc6,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
262,0db6e41ce0083470d7761ea43144cb5c47587373c672ea1ef8733af8a8d28aff,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
263,b6cff9a76b15480d0946b37c22e5678017d6e9ea5c07f41c00e25629731eec92,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
264,425366cd4e372402055cfdb48a2b1af6ba47f05fc7325b80daf17cf20372e7d3,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
265,ee9e53d2fcff26ee2a01e6d5ff3973a60d555124ba2e8f8367a15ccb26a94aaf,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
266,d005032cfc04d79ce141d5082e6819f17ee1ddabfec8777c0c40006524332b73,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
267,f884fc3fecf2d6e0416cc0e47d27e853c8526144549c7870ba48f21937ebdfac,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
268,0630160aefcf8c4af95d2315bfade104e044e950129000ff15ec2e255e009c59,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
269,432b0fe24b15ce9e34cf17cb2a6f259c9e35171f6ec5f224472e109bacc5b2f3,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
270,410351a8e1fc36e0776265bd0caad097840bed474f07b10684d0bdeecf786601,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
271,98aa8d8a14ea02668a4af1eb1191174e46fa5bb70c76f77c110d6bd84872cf4f,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
272,408bad952d22704680da95d975c4675ca9caf52870fb77bdfee4ac945d1ae77f,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
273,f6e5e5741b0630755dc6a68ba8d6db14937f28cdae05da3e5b21ac3aa444a09d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
274,ee505305b2e5eb55b2401f2451b89a21fe919b4abb8d1781b0276b64c26d13d6,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
275,690c22ee6d3e4f5ef027957188b261b3e80e80e25b7197bded6d477eee7e98da,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
