candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
22,C000022,band_supplement_300_20260808_001,1,22,"[2,2,2,2,0,2,1,1,1,1,2,2,0,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,0,2,1,1,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,1,2,2,1,1,1,1,0,0,0,1,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",099258e0dcbb9c016d0f9f7850c3a40f9de1625a393cc076a890a563f8a28335,94d062905392762229770744cb8885d3978227459e314e9c9fee04b901bbb98b,improved_campaign_offspring,,,1,boundary_growth:medium,0.027777777777777776,"[3,4,5,12,13,14,15]",7,BASE-C000834,completed,valid,[],,0.7943242915244209,1.430830305771002,B4,2026-08-08T16:41:16.054+02:00,2026-08-08T16:41:16.054+02:00,2026-08-08T16:46:35.780+02:00
23,C000023,band_supplement_300_20260808_001,1,23,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0,0,0,1,1,2,2,0,2,1,1,1,0,1,1,2,0,0,2,2,2,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,1,2,2,1,1,1,1,0,0,0,1,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",37928348b15dd548fcb66df5efdc9ad6ef6f37701e803bcfd4bb9c28808cee4c,6a651f31e52c2da46cba5ebc84e4639911c801a10d50b86f6d0b1c4901030a97,improved_campaign_offspring,,,2,connected_region_repaint:small,0.022222222222222223,"[65,66,67,77]",4,BASE-C000834,completed,valid,[],,0.8489080400767254,1.0581511894388935,B5,2026-08-08T16:41:16.153+02:00,2026-08-08T16:41:16.153+02:00,2026-08-08T16:46:35.803+02:00
24,C000024,band_supplement_300_20260808_001,1,24,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,0,2,1,0,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,1,2,2,1,1,1,1,0,0,0,1,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",ce0e2bdda14f0e437f7316d65410b3a57b321736c6001accf7b96a8e4b25a347,5649789ddd9921172505f728de11a1b79458fa32d6f9e45fe6e53a6f8fc33628,improved_campaign_offspring,,,3,connected_region_repaint:small,0.005555555555555556,[75],1,BASE-C000834,completed,valid,[],,0.9205369816684293,0.26092633577850427,B6,2026-08-08T16:41:16.237+02:00,2026-08-08T16:41:16.237+02:00,2026-08-08T16:46:35.806+02:00
25,C000025,band_supplement_300_20260808_001,1,25,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",7be086092ca30174591d90fb48ea3586d084d69d729d79f004866f6b73b16850,153691b87e37bc9141e8c1116c07c59fb91747ba972bbf36886d1c1c249f2247,improved_campaign_offspring,,,1,boundary_growth:small,0.005555555555555556,[143],1,BASE-C000514,completed,valid,[],,0.9939593239782986,0.12138583785305697,B6,2026-08-08T16:46:36.011+02:00,2026-08-08T16:46:36.011+02:00,2026-08-08T16:51:03.352+02:00
26,C000026,band_supplement_300_20260808_001,1,26,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2,2,2,0,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",9f1130c7314a5341d2dddab6afc2aec359f9b5d31d23ddfd27f93c955c5efeb9,90ff6f2120fa7dda98234513ea66f94d0b829b9f9ab49370814dbeb1f631096b,improved_campaign_offspring,,,2,boundary_growth:small,0.011111111111111112,"[55,65]",2,BASE-C000181,completed,valid,[],,1.0064119586894267,0.1214948405727181,B7,2026-08-08T16:46:36.105+02:00,2026-08-08T16:46:36.105+02:00,2026-08-08T16:51:03.366+02:00
27,C000027,band_supplement_300_20260808_001,1,27,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,1,1,1,0,2,2,2,1,2,2,2,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",51c5dfa1951343074cacdc96f24eab90860fcb0bbb90b1579542816ece9ae4ca,895433a34ab2bdbe02ed7e26c942293229844587a7bba800edf725b42db5d30c,improved_campaign_offspring,,,3,connected_region_repaint:medium,0.027777777777777776,"[25,26,35,36,37]",5,BASE-C000362,completed,valid,[],,0.9083159018324081,0.2526488463627553,B6,2026-08-08T16:46:36.197+02:00,2026-08-08T16:46:36.197+02:00,2026-08-08T16:51:03.372+02:00
28,C000028,band_supplement_300_20260808_001,1,28,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",4f20c091dfc24761e534506dbf1d0e77c111b48687a6bfcbc066f67fa6ef0f63,3f9e3b09528bba504f9850e66514a7548f302519ba8fda605da9065fb1c65927,improved_campaign_offspring,,,4,connected_region_repaint:small,0.005555555555555556,[76],1,BASE-C000362,completed,valid,[],,1.0166575200886063,0.11798457841835125,B7,2026-08-08T16:46:36.313+02:00,2026-08-08T16:46:36.313+02:00,2026-08-08T16:51:03.377+02:00
29,C000029,band_supplement_300_20260808_001,1,29,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",2fbd83bdd7ec80b23c3106a92b759bb69a3cda8eaa756d15f671e1b99be9c443,9253099aecb6185118dd3938f0b9f5c69be0816742372e4a4d6692047d6fcf0d,improved_campaign_offspring,,,5,connected_region_repaint:small,0.022222222222222223,"[98,107,108,117]",4,BASE-C000908,completed,valid,[],,0.7087385373063556,2.4757783081651876,B4,2026-08-08T16:46:36.413+02:00,2026-08-08T16:46:36.413+02:00,2026-08-08T16:51:03.383+02:00
30,C000030,band_supplement_300_20260808_001,1,30,"[2,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1]",c6c8172e7795a4c444fc78bd846089b281f389e794771cf4712bea9c06e52760,6eb4ec8b2bdfbd1361179525b266066053d492c18540b1ac10bcbb203c4b6ced,improved_campaign_offspring,,,6,connected_region_repaint:small,0.016666666666666666,"[2,3,4]",3,BASE-C000790,completed,valid,[],,0.9535248657633786,0.29188286447751666,B6,2026-08-08T16:51:03.590+02:00,2026-08-08T16:51:03.590+02:00,2026-08-08T16:53:53.237+02:00
31,C000031,band_supplement_300_20260808_001,2,31,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,2,2,1,1,0,2,2,0,0,0,1,2,1,1,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",7e7e3bf35228f8f6be3a671c0031aa25c07447529c972e93378e89821b5fc7a1,4c15ab0ba9e5a47acaed51a9aa8dcd4d702e8a925b52e8774f4562a139b9d39c,improved_campaign_offspring,,,1,rectangular_patch:medium,0.044444444444444446,"[63,64,73,74,83,84]",6,BASE-C000131,completed,valid,[],,0.5964853254073081,3.757015579936813,B2,2026-08-08T16:53:53.537+02:00,2026-08-08T16:53:53.537+02:00,2026-08-08T17:01:31.732+02:00
32,C000032,band_supplement_300_20260808_001,2,32,"[2,2,2,2,2,2,2,1,1,0,2,0,2,2,2,2,1,1,1,0,2,0,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",3e9e76917c155500028c3e53af6cb74dcbc539ec5eacbd44f92a19262c670469,bd9348642a7d40b7330b4bb5914cedf9e5fc53db222d2a2e36deea5fb05b8cb8,improved_campaign_offspring,,,2,rectangular_patch:medium,0.044444444444444446,"[55,56,57,58,65,66,67,68]",8,BASE-C000482,completed,valid,[],,0.5876325399229363,4.013672892899483,B2,2026-08-08T16:53:53.653+02:00,2026-08-08T16:53:53.653+02:00,2026-08-08T17:01:31.735+02:00
33,C000033,band_supplement_300_20260808_001,2,33,"[2,2,2,2,2,2,2,1,1,0,2,0,2,2,2,2,1,1,1,0,2,0,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",409c246fcd48f46bb778e8f8916a0e566aaa286efddbdbea0943caf3d8d42f50,c3220e40eda856a0a9a2a65e200a2fd9d312bb5d6c614d88c9868a7a54e1fcb8,improved_campaign_offspring,,,3,connected_region_repaint:medium,0.03333333333333333,"[65,75,85,94,95,104]",6,BASE-C000482,completed,valid,[],,0.512861147227791,4.825992923205131,B2,2026-08-08T16:53:53.806+02:00,2026-08-08T16:53:53.806+02:00,2026-08-08T17:01:31.735+02:00
34,C000034,band_supplement_300_20260808_001,2,34,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,0,2,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,0,1,1,1,1,1,2,2,1,1,1,2,1,0,1,1,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,2,2,0,0,1,0,0,2,2,2,2,0,0,0,1,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",50569b76c667d7cb4660261dbe1a62419d32c285dac5857351cd373fe3fbefa5,5e132da3400584bf05be470232d4ae35dea206d443796196f2c1976311d8729e,improved_campaign_offspring,,,4,boundary_growth:medium,0.05555555555555555,"[133,141,142,143,152,153,154,155,162,164]",10,BASE-C000143,completed,valid,[],,0.48531343709468394,4.901955714299327,B1,2026-08-08T16:53:53.907+02:00,2026-08-08T16:53:53.907+02:00,2026-08-08T17:01:31.735+02:00
35,C000035,band_supplement_300_20260808_001,2,35,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,0,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,0,2,2,2,0,1,1,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,2,0,2,2,0,0,1,1,1,2,2,0,0,2,0,0,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",39bdda0907ac74e69e3cc3f3d7d9aaeee77029019e5639c8af43fe30595c5584,0c01f6e4a184f35bd6da693016d090ad38edcc316486a682105f1977d7338ae9,improved_campaign_offspring,,,1,connected_region_repaint:medium,0.07222222222222222,"[81,90,91,92,93,100,101,102,103,110,112,122,123]",13,BASE-C000103,completed,valid,[],,0.6048734499678895,3.701837963946243,B3,2026-08-08T17:01:31.958+02:00,2026-08-08T17:01:31.958+02:00,2026-08-08T17:04:12.769+02:00
36,C000036,band_supplement_300_20260808_001,2,36,"[2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,2,0,1,1,1,1,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",c6977a40c635dbdc4628e10037c0e4e08cc9fabce8f68e4dff3a74764aff2ec0,37a30df16bccfed0fe3bd0713a21f339c1d73bd439d1d5681e243f920dab3925,improved_campaign_offspring,,,2,boundary_growth:small,0.005555555555555556,[12],1,BASE-C000503,completed,valid,[],,0.6564757239211558,3.3493600320465062,B3,2026-08-08T17:01:32.058+02:00,2026-08-08T17:01:32.058+02:00,2026-08-08T17:04:12.781+02:00
37,C000037,band_supplement_300_20260808_001,2,37,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",631f0e0b5c97b4ae11feb17145bdab91f57d62785105f205b6e0c7f19f0c1a3d,bba23dbf7eb06b647e3bcf825f3811bb1defbe488705d105028d58cd942843b8,improved_campaign_offspring,,,3,boundary_growth:medium,0.03888888888888889,"[31,32,33,41,42,43,52]",7,BASE-C000812,completed,valid,[],,0.43514466159246723,5.494284823178923,B1,2026-08-08T17:01:32.217+02:00,2026-08-08T17:01:32.217+02:00,2026-08-08T17:04:12.783+02:00
38,C000038,band_supplement_300_20260808_001,2,38,"[2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,1,1,2,2,2,2,2,1,0,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1]",87595be9448038c5ef7000a6af46160663ba769ffc2c14868d3b8d6955e6f19a,f5f079a0b250ba1dea774466ae413253ccab7b2c5a90ebbc3d1bbd0d7a43c4a2,improved_campaign_offspring,,,1,connected_region_repaint:large,0.15,"[101,110,111,112,113,114,115,120,121,122,123,130,131,132,133,134,140,141,142,143,144,150,151,160,170,171,172]",27,BASE-C000971,completed,valid,[],,0.6868957724661627,3.0232677190351938,B3,2026-08-08T17:04:12.985+02:00,2026-08-08T17:04:12.985+02:00,2026-08-08T17:08:39.641+02:00
39,C000039,band_supplement_300_20260808_001,2,39,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1]",85a16d6398d2dcae52439003b120ec95173f811e6854eaf8264aa2da1349c01c,b0dd3563c2c41d03072ed0e295540ed0083ca0c9ce31ec49dfb5c6be52eca76f,improved_campaign_offspring,,,2,connected_region_repaint:medium,0.07222222222222222,"[5,6,7,8,9,16,18,19,25,26,28,29,35,36]",14,BASE-C000371,completed,valid,[],,0.4239014224277508,5.60595348155825,B1,2026-08-08T17:04:13.086+02:00,2026-08-08T17:04:13.086+02:00,2026-08-08T17:08:39.660+02:00
40,C000040,band_supplement_300_20260808_001,2,40,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,1,1,1,1,1,2,1,2,2,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",7b305d85bdc60951a56c925107f6cde5068aac55969ae18c8c03bc03447845e2,e4f79e6422c0799daf7ea6a97998d90848e703c5c434e65d71e536a5726b600d,improved_campaign_offspring,C000013,,3,connected_region_repaint:medium,0.06111111111111111,"[94,95,105,115,125,126,134,135,143,144,145]",11,BASE-C000699,completed,valid,[],,0.7035116513261804,2.8145572619960237,B4,2026-08-08T17:04:13.185+02:00,2026-08-08T17:04:13.185+02:00,2026-08-08T17:08:39.664+02:00
41,C000041,band_supplement_300_20260808_001,2,41,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,2,2,2,1,2,2,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",50b56583741ef19fb5e12560d9ea05904949a5d8a2d6fb020d46f2266bf15530,53ab919cb00b234e0675384e2ccba59944facdcc89b9faa07eeb3739bdc6e0ce,improved_campaign_offspring,C000013,,4,boundary_growth:medium,0.044444444444444446,"[7,8,9,18,19,28,29,38]",8,BASE-C000699,completed,valid,[],,0.26020415128082797,7.403611090413915,B1,2026-08-08T17:04:13.285+02:00,2026-08-08T17:04:13.285+02:00,2026-08-08T17:08:39.664+02:00
42,C000042,band_supplement_300_20260808_001,2,42,"[2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",5f25393cd27713dd0d511a05aed2b284687b3e5cca1f6f4e098c378ea5b5a04e,6951302e39e1e7cba3f3696b41364463a2e8b3412f6621db08fe531517dcd336,improved_campaign_offspring,,,5,boundary_growth:medium,0.03333333333333333,"[95,105,106,115,116,126]",6,BASE-C000614,completed,valid,[],,0.7132425268219148,2.5647446753363576,B4,2026-08-08T17:04:13.386+02:00,2026-08-08T17:04:13.386+02:00,2026-08-08T17:08:39.664+02:00
43,C000043,band_supplement_300_20260808_001,2,43,"[0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2,2,2,2,1,0,1,1,1,0,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]",316c127ea404607676677b4c7271074b9c28960e5c85c49c8b2527342076b92d,31325d51914b186f86032e548dff11370ba9dccddec9d962e8faaf3f66fbf1ea,improved_campaign_offspring,,,6,boundary_growth:small,0.022222222222222223,"[0,10,20,30]",4,BASE-C000971,completed,valid,[],,0.7502156220780984,2.2110450347077144,B4,2026-08-08T17:08:39.839+02:00,2026-08-08T17:08:39.839+02:00,2026-08-08T17:10:44.363+02:00
